r,x,y,z,t
191.199997, -32.826000,-18.511208,228.262802,49.677628
137.899994, 27.241716,16.079351,164.065933,48.015335
137.899994, 36.293633,13.934996,190.707367,48.399666
137.899994, -25.814775,-16.665890,161.317810,48.627785
137.899994, -32.939075,-14.608615,180.229279,48.977600
137.899994, -40.576981,-13.354181,204.449615,49.703712
164.699997, 39.423077,15.112795,224.546280,48.204575
164.699997, -28.995882,-17.906538,194.408325,48.414940
164.699997, -39.425491,-15.132476,224.547623,48.768227
164.699997, 28.996197,17.909929,194.408356,48.978592
164.699997, 39.426884,15.144855,224.547867,49.331879
164.699997, -28.996752,-17.913816,194.408569,49.542244
84.599998, 22.655590,12.408138,105.551956,48.284019
84.599998, -29.230787,-11.287887,123.332237,48.788162
84.599998, 18.513859,13.771969,95.661667,49.071327
84.599998, 21.208519,12.770942,101.634537,49.462502
111.300003, 28.584583,13.445049,144.390533,48.232048
111.300003, 30.793461,13.013490,150.866165,48.952209
111.300003, -23.703129,-14.782870,131.197601,49.240730
111.300003, -29.396210,-13.280248,146.738602,49.623871
58.299999, 16.521893,11.084891,68.662476,48.547943
58.299999, 18.572029,10.606479,73.823883,49.025108
58.299999, 24.984549,9.592058,89.715004,49.686752
191.300003, 41.746403,16.429611,256.059692,48.173729
191.300003, -32.070206,-18.916067,227.210724,48.375862
191.300003, -50.117836,-15.283969,286.095490,48.798279
191.300003, 34.011715,19.266760,244.742065,48.942192
191.300003, -32.674194,-18.539106,226.860092,49.188164
191.300003, -47.494091,-15.334964,276.507782,49.571304
138.000000, -25.728468,-16.954931,163.855881,48.161530
138.000000, -35.476948,-14.127738,188.213776,48.539711
138.000000, 26.146803,16.485962,161.761551,48.779335
138.000000, 33.301247,14.457695,181.468079,49.131729
138.000000, -27.807623,-15.873167,165.641754,49.402893
84.699997, -18.740173,-13.674486,96.074463,48.102913
84.699997, -21.442019,-12.722620,102.347404,48.495079
84.699997, -26.763054,-11.597593,116.706558,48.949829
84.699997, 20.430298,13.059746,100.019257,49.289726
84.699997, 24.368797,12.034636,110.251244,49.709465
111.400002, 31.233126,12.974741,152.167801,48.010277
111.400002, -23.370239,-14.910696,130.482330,48.291557
111.400002, -28.639978,-13.434588,144.635010,48.666763
111.400002, 26.436687,13.968184,138.597641,48.995651
111.400002, 23.526602,14.821216,130.867264,49.673759
164.800003, 39.468925,15.245440,224.742661,48.190193
164.800003, -28.997950,-17.879881,194.535812,48.400360
164.800003, -39.454945,-15.109458,224.742218,48.753746
164.800003, 29.002975,17.918627,194.536301,48.963814
164.800003, 39.468960,15.237639,224.745331,49.317200
164.800003, -28.996563,-17.869377,194.536484,49.527367
58.400002, -19.360840,-10.437596,75.870865,48.845589
58.400002, 22.109415,9.949261,82.663559,49.391586
191.399994, -50.822552,-15.401205,288.775818,48.086151
191.399994, -31.764490,-18.796112,224.317856,48.465523
191.399994, -42.012787,-16.420036,257.063873,48.789452
191.399994, 32.008072,18.940170,227.343597,48.989105
191.399994, 50.396862,15.427031,287.183533,49.415588
191.399994, -34.159241,-19.184006,245.731430,49.558411
138.100006, 32.968086,14.654581,180.655365,48.069290
138.100006, -28.135834,-15.782755,166.609818,48.345215
138.100006, 42.058308,13.331919,209.472137,48.823372
138.100006, -26.865816,-17.040997,171.803802,48.992477
138.100006, 32.918144,14.690922,180.469498,49.337234
138.100006, -28.212631,-15.798642,166.804718,49.614052
164.899994, 39.492821,15.151812,224.942856,48.177002
164.899994, -29.010204,-17.935186,194.664551,48.386772
164.899994, -39.490826,-15.127618,224.944321,48.740356
164.899994, 29.008215,17.921494,194.664169,48.950127
164.899994, 39.485100,15.077449,224.942444,49.303711
164.899994, -29.006893,-17.908428,194.664444,49.513481
111.500000, -28.780359,-13.400787,145.136261,48.275986
111.500000, 26.245459,14.031646,138.152588,48.601997
111.500000, -31.730137,-12.980454,153.717484,49.006065
111.500000, 23.013361,15.039902,129.772141,49.278816
111.500000, 27.957203,13.655830,142.714203,49.647377
58.500000, -17.443720,-10.886294,71.261292,48.243156
84.800003, -18.535780,-13.798732,95.899963,48.139709
84.800003, -21.248089,-12.789701,101.897537,48.530586
84.800003, -26.122318,-11.719219,115.056381,48.974030
84.800003, 21.251726,12.835616,102.212013,49.327713
191.500000, 31.847088,19.118397,228.067108,48.093292
191.500000, -48.454205,-15.321107,280.174866,48.491013
191.500000, 33.169590,19.265709,239.636703,48.643059
191.500000, -35.230103,-17.824436,234.889496,48.908173
191.500000, 38.847263,16.924114,246.673523,49.192627
191.500000, -33.712090,-18.252106,230.767639,49.424713
138.199997, 33.669712,14.537322,182.729797,48.168274
138.199997, -27.501833,-16.001160,165.012238,48.434380
138.199997, -37.421360,-13.805123,194.532272,48.832596
138.199997, 25.665007,16.841772,162.172379,49.046333
138.199997, 33.406898,14.533852,181.938705,49.400711
138.199997, -27.761003,-15.945613,165.681824,49.670586
111.599998, 23.305300,14.927423,130.520081,48.157066
111.599998, 28.513329,13.548473,144.406601,48.530289
111.599998, 30.275391,13.227828,149.590485,49.243309
111.599998, -24.302973,-14.568928,133.010880,49.541550
84.900002, 25.005264,11.946271,112.187775,48.135345
84.900002, -22.912367,-12.408796,106.641815,48.514816
84.900002, 27.916451,11.443738,120.018990,48.985535
84.900002, -19.358856,-13.449529,97.546509,49.300438
84.900002, -22.337896,-12.533375,104.927467,49.698555
165.000000, 39.536671,15.246829,225.145523,48.167778
165.000000, -29.008047,-17.877169,194.793518,48.377350
165.000000, -39.519463,-15.075526,225.146240,48.731033
165.000000, 29.010889,17.900097,194.793457,48.940506
165.000000, 39.526249,15.139959,225.146927,49.294189
165.000000, -29.013565,-17.922018,194.793472,49.503662
58.599998, -24.957401,-9.621878,89.899849,48.513428
191.600006, 42.036129,16.337015,257.481445,48.304253
191.600006, -32.000458,-18.991261,227.535446,48.503311
191.600006, -50.030972,-15.219188,286.069275,48.923843
191.600006, 33.972408,19.158798,244.745621,49.068253
191.600006, -32.856178,-18.535563,227.662308,49.315117
138.300003, 39.441929,13.711399,201.043808,48.426743
138.300003, -25.885439,-16.995230,165.320755,48.618164
138.300003, -37.307213,-13.881207,194.240891,49.019455
138.300003, 25.689079,16.845209,162.186920,49.234779
138.300003, 33.323406,14.493176,181.791672,49.588165
58.700001, 20.291525,10.307252,78.427452,48.354439
58.700001, -19.960171,-10.379625,77.607697,48.839836
58.700001, 20.668144,10.232482,79.356026,49.342392
111.699997, -27.147678,-13.794930,140.842224,48.232941
111.699997, 29.235966,13.332201,146.740234,48.598724
111.699997, -25.585871,-14.257975,136.499405,48.915314
85.000000, 23.804443,12.229506,109.072060,48.203583
85.000000, -25.299690,-11.891465,113.060196,48.621735
85.000000, 22.477997,12.535864,105.577377,48.993965
85.000000, -30.641520,-11.078840,127.612053,49.534904
165.100006, 39.566185,15.188777,225.352219,48.258926
165.100006, -29.019461,-17.928856,194.922836,48.468102
165.100006, -39.558250,-15.111349,225.351974,48.821983
165.100006, 29.016012,17.900917,194.922913,49.031158
165.100006, 39.575417,15.279422,225.352264,49.384941
165.100006, -29.012484,-17.873249,194.923050,49.594215
191.699997, -48.691849,-15.477776,281.180420,48.354141
191.699997, 33.290565,19.298513,240.511093,48.505096
191.699997, -34.913231,-17.947260,234.062729,48.767532
191.699997, 39.640091,16.818720,249.464279,49.059227
191.699997, -33.128082,-18.508619,229.436798,49.282684
191.699997, 45.065933,15.965595,268.097412,49.632896
138.399994, -36.826920,-13.887234,192.830795,48.023170
138.399994, 25.764799,16.765892,162.026306,48.244644
138.399994, 33.115993,14.646137,181.195328,48.595253
138.399994, -28.122959,-15.806554,166.850647,48.869888
138.399994, 43.297249,13.221529,213.890289,49.374527
138.399994, -27.528387,-17.066002,175.812759,49.535599
58.799999, -26.263849,-9.484570,93.384804,48.110054
58.799999, 15.669675,11.372938,66.839897,48.840431
58.799999, 17.100323,10.991763,70.524437,49.296967
85.099998, -21.907312,-12.663280,103.921654,48.375565
85.099998, -28.509678,-11.392508,121.790688,48.862350
85.099998, 18.988020,13.616331,96.915924,49.163963
85.099998, 21.775715,12.691009,103.567810,49.557121
165.199997, 39.611542,15.268919,225.564941,48.230362
165.199997, -29.023836,-17.925797,195.053925,48.439240
165.199997, -39.592129,-15.073600,225.566238,48.793320
165.199997, 29.025238,17.938574,195.053696,49.002098
165.199997, 39.592522,15.084446,225.564072,49.356178
165.199997, -29.026726,-17.949144,195.053543,49.564957
111.800003, -33.764763,-12.676244,159.973160,48.009285
111.800003, 22.257141,15.483488,129.273148,48.247223
111.800003, 27.223331,13.798868,140.868652,48.610428
111.800003, -29.338352,-13.404379,147.083527,48.976707
111.800003, 25.491467,14.276889,136.336227,49.291809
191.800003, 49.749153,15.273521,285.202454,48.017517
191.800003, -33.840263,-19.309883,243.994034,48.163216
191.800003, 33.291203,18.301682,229.189316,48.413452
191.800003, -46.054821,-15.615737,271.769806,48.774872
191.800003, 32.260788,19.341028,233.383499,48.941299
191.800003, -39.768517,-16.875679,249.926392,49.242020
191.800003, 33.065876,18.487593,229.402145,49.464386
138.500000, 35.822815,14.104260,189.737289,48.550026
138.500000, -33.225365,-14.521236,181.662277,49.135994
138.500000, 28.011791,15.850625,166.638687,49.408745
165.300003, -39.651466,-15.286386,225.780899,48.353645
165.300003, 29.024038,17.891872,195.185013,48.562225
165.300003, 39.641102,15.185172,225.780518,48.916405
165.300003, -29.030817,-17.944948,195.185028,49.124886
165.300003, -39.631393,-15.089498,225.780426,49.479164
165.300003, 29.026402,17.909338,195.185242,49.687645
85.199997, 26.261070,11.785507,115.742783,48.433685
85.199997, -21.213514,-12.871680,102.454391,48.785088
85.199997, -26.270365,-11.769509,115.774597,49.229126
85.199997, 21.200653,12.886715,102.415039,49.580231
58.900002, 23.723127,9.757782,87.082680,48.077820
58.900002, -18.678230,-10.646019,74.564751,49.388214
111.900002, 32.122753,12.883911,155.207230,48.545761
111.900002, -22.858051,-15.140674,129.846054,48.812065
111.900002, -27.692179,-13.701470,142.306488,49.177551
111.900002, 28.338526,13.626842,144.324310,49.529747
191.899994, 38.543171,16.954290,246.059067,48.063934
191.899994, -34.059971,-18.180033,232.098679,48.299591
191.899994, 41.578266,16.429455,256.187439,48.610725
191.899994, -32.165157,-18.901052,227.898422,48.814346
191.899994, -50.167652,-15.238437,286.847443,49.235672
191.899994, 34.071404,19.289280,245.469131,49.379486
191.899994, -32.725594,-18.538065,227.566223,49.625061
138.600006, 34.848339,14.365792,186.741394,48.099342
138.600006, -26.629707,-16.349012,163.276367,48.348587
138.600006, -34.294243,-14.442130,185.020386,48.708519
138.600006, 27.039526,16.214319,164.210770,48.965698
138.600006, 35.431377,14.129539,188.612289,49.337830
138.600006, -26.273970,-16.470991,162.590820,49.578545
85.300003, -20.948717,-12.966286,101.849297,48.106186
85.300003, -25.532064,-11.915259,113.861015,48.538521
85.300003, 22.274288,12.619103,105.291847,48.906189
85.300003, 32.207935,10.989751,132.256165,49.496025
85.300003, -18.682734,-14.234840,99.791512,49.717201
165.399994, -29.033817,-17.935694,195.317871,48.077721
165.399994, -39.673832,-15.109134,226.003754,48.432198
165.399994, 29.035006,17.944788,195.318039,48.640282
165.399994, 39.675488,15.127211,226.003220,48.994759
165.399994, -29.036144,-17.952974,195.318100,49.202843
165.399994, -39.678963,-15.157657,226.004517,49.557320
59.000000, -16.882280,-11.069642,70.123169,48.133858
59.000000, -19.197628,-10.559024,75.930008,48.615883
59.000000, 23.255964,9.883228,85.976677,49.192726
112.000000, 32.268967,12.937996,155.727737,48.019104
112.000000, -22.791996,-15.177923,129.819122,48.283028
112.000000, -27.585535,-13.697431,142.098923,48.647522
112.000000, 28.578279,13.511388,145.120651,49.002792
112.000000, -26.641977,-13.962837,139.682877,49.332771
112.000000, 30.698553,13.191468,151.154877,49.718491
192.000000, -34.371456,-19.209820,247.369766,48.118385
192.000000, 32.023308,18.747122,225.610718,48.358109
192.000000, 42.903164,16.091640,260.770477,48.689079
192.000000, -31.919842,-19.069675,228.460709,48.880501
192.000000, 49.832314,15.441277,285.648071,49.296669
192.000000, -33.882370,-19.240778,244.409454,49.442169
192.000000, 33.235470,18.357151,229.193253,49.691612
138.699997, 36.432983,14.044287,191.823669,48.345116
138.699997, -25.902321,-16.699223,162.304886,48.572243
138.699997, -33.123371,-14.669133,181.476746,48.921860
138.699997, 28.194178,15.840814,167.300415,49.196594
138.699997, -42.152733,-13.305326,210.341507,49.673958
165.500000, -39.732315,-15.265647,226.234390,48.100433
165.500000, 29.036219,17.922319,195.452301,48.308220
165.500000, 39.723629,15.177375,226.235260,48.662895
165.500000, -29.042908,-17.976109,195.452484,48.870583
165.500000, -39.713890,-15.080927,226.235275,49.225357
165.500000, 29.038401,17.940359,195.452377,49.433044
85.400002, 18.724802,14.247509,100.103668,48.159348
85.400002, 23.455063,12.297074,108.370895,48.571648
85.400002, -26.518522,-11.734771,116.652084,49.009735
85.400002, 20.937183,12.993423,101.895401,49.355484
59.099998, -20.797815,-10.260891,79.976524,48.066910
59.099998, 19.217674,10.550565,76.116524,48.532967
59.099998, -23.163151,-9.895925,85.834137,49.105347
59.099998, 15.907628,11.380822,67.907021,49.505150
112.099998, -39.405354,-11.982281,177.586655,48.531082
112.099998, -29.392851,-13.381559,147.495941,49.083923
112.099998, 25.511896,14.311275,136.644516,49.398232
192.100006, 32.193069,18.957569,228.150024,48.116501
192.100006, -34.230270,-19.301563,246.546417,48.684120
192.100006, 32.406036,18.672707,226.799088,48.926819
192.100006, 44.809113,16.023260,267.508026,49.276138
192.100006, -31.999796,-19.303320,231.036469,49.451889
138.800003, -27.185501,-16.130470,164.770020,48.092499
138.800003, -35.923096,-14.057546,190.332352,48.469688
138.800003, 26.091574,16.625166,162.532883,48.703659
138.800003, 33.268299,14.606019,182.027573,49.054070
165.600006, -39.782612,-15.302331,226.478241,48.113823
165.600006, 29.048779,17.996096,195.589005,48.321114
165.600006, 39.763233,15.107529,226.479172,48.676186
165.600006, -29.039459,-17.922167,195.588943,48.883476
165.600006, -39.766384,-15.141980,226.478210,49.238449
165.600006, 29.041449,17.937786,195.588898,49.445740
59.200001, 19.503588,10.496766,76.862747,48.197334
59.200001, -22.222111,-10.011832,83.601486,48.737877
59.200001, 17.079590,11.060878,70.908699,49.161583
59.200001, 19.654076,10.484061,77.225868,49.650055
85.500000, 24.307379,12.187089,110.814644,48.344421
85.500000, -24.443007,-12.131186,111.188332,48.745415
85.500000, 24.161694,12.177773,110.447670,49.141846
85.500000, -24.730833,-12.082358,111.948952,49.547501
112.199997, -38.177521,-12.031161,173.840927,48.260910
112.199997, 23.311340,15.812797,138.184204,48.443405
112.199997, -34.130569,-12.574819,161.456665,48.897461
192.199997, -34.074497,-18.145565,232.435318,48.489128
192.199997, 41.616718,16.367954,256.610779,48.800163
192.199997, -32.190472,-18.899637,228.265594,49.003487
192.199997, -50.460133,-15.159707,288.231232,49.428581
192.199997, 34.241177,19.165483,246.740402,49.571205
138.899994, 25.927153,16.718561,162.551010,48.151215
138.899994, 33.162086,14.630252,181.787613,48.500832
138.899994, -28.186262,-15.808187,167.477814,48.775070
138.899994, 42.718670,13.394155,212.369324,49.263443
59.299999, -18.967567,-10.627849,75.603004,48.144669
59.299999, 25.070000,9.623308,90.797409,48.792427
59.299999, -14.425338,-11.956225,64.666748,49.126968
59.299999, -15.550769,-11.476216,66.894539,49.570908
85.599998, -26.408627,-11.742035,116.504280,48.113228
85.599998, 21.150053,12.955418,102.610451,48.461555
85.599998, 26.008625,11.831757,115.412209,48.899643
85.599998, -27.724440,-11.501238,120.092766,49.724640
165.699997, 39.811596,15.096582,226.732147,48.101524
165.699997, -29.046709,-17.955214,195.727798,48.308319
165.699997, -39.831978,-15.296212,226.733337,48.663589
165.699997, 29.044079,17.934860,195.727890,48.870483
165.699997, 39.826378,15.240179,226.733307,49.225754
165.699997, -29.052694,-18.003899,195.727966,49.432549
112.300003, -22.412811,-15.424796,129.739090,48.196938
112.300003, -27.259256,-13.869462,141.375198,48.558655
112.300003, 29.475237,13.385052,147.919891,48.925232
112.300003, -25.450827,-14.329076,136.658875,49.238152
192.300003, 51.270283,15.230191,291.328278,48.403137
192.300003, -34.711121,-19.190283,249.582047,48.542389
192.300003, 31.379002,18.993608,224.064514,48.776062
192.300003, 40.619057,16.533627,253.102966,49.087692
192.300003, -32.684219,-18.680647,229.103485,49.301628
192.300003, 48.298470,15.561247,280.282074,49.692604
139.000000, 43.292992,13.309547,214.400070,48.277176
